"Gene_ID","Gene_Symbol","SRR9943833","SRR9943834","SRR9943835","SRR9943836","SRR9943837","SRR9943838","SRR28475464","SRR28475465","SRR28475466","SRR28475467","SRR28475468","SRR28475469"
"ENSOMYG00000010108","",20.116419,28.871641,22.943283,13.902488,14.124378,14.912437,5.148259,7.307463,4.874627,3.939303,3.907463,4.493532
"ENSOMYG00000010110","preb",29.105572,3.313657,12.420503,11.05165,7.656632,11.321909,45.567551,45.537888,2.65492,0.093229,16.821623,0.109242
"ENSOMYG00000010115","NT5C3B",8.650909,12.020606,9.533334,21.004848,12.336364,21.237576,13.409091,9.155758,11.243636,3.469091,7.85697,9.97697
"ENSOMYG00000010125","pphln1",14.239141,10.990176,15.609876,14.910807,6.30455,11.795372,4.366856,3.228025,5.460186,5.411794,4.162358,2.015253
"ENSOMYG00000010126","cdca7a",1.157585,1.005517,1.671946,0,1.053177,1.076836,0,0.165407,0.322138,0.694095,1.451162,1.206829
"ENSOMYG00000010137","CARD10",32.9869,17.722818,14.586523,17.871408,10.651946,24.308731,0,10.691946,0,0,0,0
"ENSOMYG00000010139","edem1",0.524202,1.844051,1.147398,1.313995,29.473827,0,0.476053,0.922989,1.738517,1.214119,0.691194,0.418035
"ENSOMYG00000010141","nr1d4a",0.738832,0.171821,0.515464,0.371707,0,0.636884,0,0,0,0.141466,0,0.167812
"ENSOMYG00000010142","",13.040602,15.383459,3.909775,6.675188,7.135338,4.485714,17.515789,15.655639,22.557896,14.003008,17.177444,14.951128
"ENSOMYG00000010143","",0,0,0,1.401078,1.314088,0.893764,0,0.089299,0.221709,0,0,0
"ENSOMYG00000010148","",0.14266,0.308998,0.01039,0.128876,0.198861,0.192248,0.068699,0,0.107125,0,0,0.106993
"ENSOMYG00000010152","",1.495922,4.504563,0.746124,8.517851,5.682742,3.225612,1.384814,1.803714,0.882454,0.229717,0.411535,1.551906
"ENSOMYG00000010153","RNF14",52.052612,56.685677,52.466396,81.461639,66.698235,102.644943,51.477596,54.175152,72.041748,29.386286,36.259335,29.425661
"ENSOMYG00000010154","lyplal1",45.863388,45.400272,45.252731,48.643444,44.390709,49.663933,32.188526,42.552597,48.247269,34.71175,29.538252,34.689892
"ENSOMYG00000010155","amer1",19.567568,26.967342,18.753002,33.549549,32.359612,31.971096,3.133634,3.969219,5.294294,2.72485,1.429805,2.500376
"ENSOMYG00000010159","mfsd5",3.992167,6.733029,6.689948,4.8094,4.883812,1.856397,1.024151,3.636423,2.928851,0.625326,1.955614,1.537206
"ENSOMYG00000010163","",2.114481,2.935936,3.88135,4.435178,0.547763,1.618271,0.550417,2.035254,0.750569,0.53298,0.762699,0.445413
"ENSOMYG00000010165","",12.975019,18.444889,11.631769,6.398932,7.199847,10.017353,1.770404,0.183829,1.351259,1.989702,1.350114,1.222349
"ENSOMYG00000010166","",0.416012,0.231045,0.77399,0.422087,0.42011,0.525059,0,0,0,0,0,0
"ENSOMYG00000010167","tgfb2",2.298544,4.57767,1.940938,1.31068,0,1.688511,0.211974,0,0.669903,2.810275,0.677994,0.81877
"ENSOMYG00000010168","",17.715765,27.086519,22.24515,41.044281,44.587711,45.426292,19.135881,18.075371,23.181528,3.192675,5.72983,7.458068
"ENSOMYG00000010174","gas2l1",1.392699,1.853706,1.360619,0.847345,1.503872,1.127766,0,0.11781,0.323285,0.70354,0,0.506084
"ENSOMYG00000010180","zfp64",3.633691,3.826456,3.436687,5.405314,3.176371,5.283211,2.364613,1.449124,2.288581,0.771057,1.30978,1.008197
"ENSOMYG00000010183","",0,0.98818,0,2.899527,12.473995,14.407802,0,0,0,0.443262,0,0
"ENSOMYG00000010186","nkain5",0,0,2.910633,12.687342,0.072152,0,2.121519,1.496962,2.536456,0,0,0
"ENSOMYG00000010187","",4.704957,9.750504,10.170898,13.659815,13.057235,24.348248,2.430472,1.50262,3.056429,0.529625,1.349053,0.605401
"ENSOMYG00000010188","asb12a",10.536552,0.007021,0.00522,18.312548,14.906047,3.535881,0,0,0.676792,0,0,0
"ENSOMYG00000010201","",2.774348,4.199245,3.978738,6.10048,4.121056,3.560357,1.039438,1.629287,1.242798,0.68347,1.250686,0.401578
"ENSOMYG00000010207","ranbp9",29.949142,34.337204,34.833611,23.548368,24.323936,29.299889,10.893864,13.775843,15.457711,8.104754,8.682697,10.757877
"ENSOMYG00000010208","",0.910071,0.226936,0.683866,0.604511,1.929115,0.23224,1.031371,0.970592,1.405521,1.256854,1.104313,1.519531
"ENSOMYG00000010211","",0.503028,1.375396,0,0,5.067529,0.085745,0,0,0.015053,0,0,0
"ENSOMYG00000010215","edaradd",1.058865,0,3.529787,2.185106,1.282269,2.405674,0.212766,0,0,1.23617,0,0
"ENSOMYG00000010217","",2.175564,3.14739,73.943657,2.059336,2.935072,3.135881,241.470047,251.390274,329.649811,102.72168,111.67868,107.262749
"ENSOMYG00000010218","tshz2",0.362655,1.104155,0.448462,2.546681,1.783864,1.386131,0.207771,0,0,0.08095,0.341608,0.08095
"ENSOMYG00000010219","atad5a",2.4336,3.914667,3.208089,3.343289,3.279556,2.905156,1.891289,0.720533,1.937156,1.495556,2.894311,1.407822
"ENSOMYG00000010223","mphosph6",15.113872,14.00207,36.815735,22.072464,15.797101,25.126293,15.299171,15.316771,29.289856,11.073499,18.410973,19.722567
"ENSOMYG00000010225","sap30bp",2.621273,13.047515,1.841244,1.431415,17.125942,15.520202,3.082121,3.807307,12.641523,3.000473,3.299353,2.85553
"ENSOMYG00000010226","",2.055434,6.320247,7.473282,1.966558,1.986005,3.206289,0.588877,0.555434,0.519629,0.640494,0.597964,1.03217
"ENSOMYG00000010228","",1.20685,2.425714,1.325831,2.139662,0.13944,0,0,0,0,0,0,0.499143
"ENSOMYG00000010235","",157.956818,176.410339,10.643266,1.293836,134.386642,1.185879,130.715775,125.198578,172.51622,135.035889,124.468796,110.941971
"ENSOMYG00000010236","",0.197327,0.897013,0.226415,1.041667,0.176101,0.84434,0,0,0,0,0,0
"ENSOMYG00000010241","grap2a",12.479548,11.62228,11.634465,8.301131,2.21671,6.662315,3.78503,3.129678,6.18973,1.763272,0.558747,3.40644
"ENSOMYG00000010243","",0.160643,1.235944,2.509036,1.977912,0.395582,2.11747,0,0,0.236948,0,0,0
"ENSOMYG00000010249","",16.186621,15.018254,16.014662,5.816187,10.569201,19.683245,3.34224,1.679626,2.450386,3.011638,0,1.534699
"ENSOMYG00000010250","",1.652905,2.156158,2.736647,1.819995,2.000867,2.284839,0.120007,0.172956,0.20448,0.185994,0.1859,0.107327
"ENSOMYG00000010256","",0.927069,0.705932,0.468505,0.630367,1.019131,0.730576,0.36976,0.275691,0.045614,0.015706,0,0.131996
"ENSOMYG00000010263","",39.100372,47.631969,46.969517,40.881413,32.056755,37.480545,29.743494,28.407434,36.613384,18.984386,11.809666,14.608922
"ENSOMYG00000010268","slc6a22.1",16.138775,18.08136,13.345134,5.17173,5.294027,4.593718,2.873841,3.441298,3.251287,9.746653,9.473996,9.179196
"ENSOMYG00000010271","ccnb2",3.858357,0.586165,3.432187,0.434049,16.850035,2.318067,0.070638,0,0,0.062607,0,0.024905
"ENSOMYG00000010275","pfd4",40.272068,60.295223,52.529667,29.839363,50.831406,39.166424,47.819103,49.056438,65.115776,82.23806,69.079597,80.509407
"ENSOMYG00000010279","",2.638987,0.353357,7.137809,7.41755,4.326855,4.193169,3.729093,2.944052,5.498233,3.014134,2.359835,2.1702
"ENSOMYG00000010281","",3.346246,6.856377,2.540524,2.150775,1.27652,2.753874,0.311085,0.918355,0.939213,0.997616,1.284267,0.815852
"ENSOMYG00000010282","si:ch73-361p23.3",3.440961,0.181818,1.84535,0,0,4.15674,0,0.543365,0.243469,0,0,0
"ENSOMYG00000010291","adap2",0,1.838187,0,36.144516,32.647282,20.715004,3.530627,1.462771,3.222048,0,0,0
"ENSOMYG00000010293","",6.759328,4.873827,4.293876,4.940625,1.364326,4.80514,0.385848,0.46613,0.337617,0.10072,0.303941,0.107688
"ENSOMYG00000010294","U2",36.803738,38.439243,15.093458,26.299074,29.700935,24.859814,40.373833,38.831776,33.635513,19.364487,24.850468,19.616823
"ENSOMYG00000010298","vegf",14.542219,22.294544,0,23.918303,22.002842,27.526791,5.177666,15.563629,10.534335,2.689569,0.379689,0
"ENSOMYG00000010309","",11.434545,7.303922,6.373703,19.594002,10.353518,16.441177,13.055364,8.83045,13.472319,7.715088,16.212227,4.269896
"ENSOMYG00000010313","",21.714531,10.146225,23.567905,32.389805,30.403496,16.125254,4.695227,3.677299,13.736036,1.145093,3.483096,2.170823
"ENSOMYG00000010315","",0.688354,0.970754,0.151086,0.29449,0.430375,0.367462,0.021622,0.031797,0.025331,0,0.148384,0
"ENSOMYG00000010318","",3.711745,9.988144,1.905706,6.540571,5.487217,2.97073,0,0,0,0,0,0
"ENSOMYG00000010319","",11.543745,12.307914,20.666666,28.252325,10.308193,27.478352,0.839851,0.766295,1.905959,2.362197,4.181749,1.522161
"ENSOMYG00000010321","",10.191828,14.122584,10.587762,10.22504,10.566828,8.491143,3.360708,1.838164,4.547504,3.289453,3.568438,4.076489
"ENSOMYG00000010323","",1.890352,1.682041,1.640502,10.497218,13.030939,5.19924,0.699509,0.744718,0.306892,0.420962,0.171385,0.405881
"ENSOMYG00000010325","",1.040979,3.122936,1.604281,2.316208,0.961468,3.774924,0.567584,2.896024,0.604893,1.478899,0.634862,0
"ENSOMYG00000010326","SPRY4",15.496008,29.171658,15.904193,19.561876,27.2994,31.954092,4.067864,4.178643,4.831337,0.299401,1.368263,0
"ENSOMYG00000010328","cyth4a",4.528657,0.245369,4.903268,0.006029,0,0,0.283376,0,0,0,0,0
"ENSOMYG00000010329","",1.891469,2.728436,1.251185,2.330332,1.508531,2.182464,2.141232,2.228436,3.448815,0.990047,0.547393,1.232227
"ENSOMYG00000010332","nudt2",13.033077,26.351709,29.220507,29.777288,28.607498,38.757442,20.390297,22.75193,25.93054,24.976847,24.948732,18.099228
"ENSOMYG00000010335","",6.799611,10.342412,10.747082,15.190661,7.90856,13.180934,4.310311,4.350194,12.53502,1.964008,4.478599,4.321012
"ENSOMYG00000010339","",5.770753,2.229852,5.115423,3.01991,4.14875,3.705494,0,0,0.869652,0,0,0
"ENSOMYG00000010350","sltm",20.101973,27.478823,19.9076,15.110676,23.698433,19.803596,7.639252,8.550189,10.012765,6.417029,5.598346,5.49942
"ENSOMYG00000010371","ABHD8",0.507766,0.845235,0.755433,0.106998,0.139002,0.274182,0.06759,0,0.109864,0,0.279436,0
"ENSOMYG00000010372","fkbp1aa",211.347092,220.304276,231.545868,236.288986,179.512238,203.163605,147.611618,162.636093,246.781342,260.016815,189.420486,232.876144
"ENSOMYG00000010376","mdc1",0.147914,0.297386,0.2404,0.03542,0.580711,15.731017,0.190572,0.453329,0.416395,0,0.013365,0.066748
"ENSOMYG00000010377","",0.093137,0.191877,0.303805,0.070028,0.145308,0.309233,0.105042,0.05077,0,0.035014,0,0.005602
"ENSOMYG00000010380","",17.195349,17.876743,19.282944,51.885273,48.579845,271.096893,15.334108,9.8,14.979845,18.650387,19.051937,16.628683
"ENSOMYG00000010384","gins4",9.758772,0.802632,21.888889,0,0,0.856725,5.054093,1.612573,6.31579,13.071637,16.295322,9.97807
"ENSOMYG00000010393","",1.388695,1.038328,0.765002,1.436702,0.466125,0.591947,0,0.162602,0.428571,0.093302,0.071235,0.420441
"ENSOMYG00000010406","nol7",16.947874,21.005487,19.776405,25.699589,29.389574,21.379972,40.23114,43.13443,53.528805,31.296982,40.890945,34.181755
"ENSOMYG00000010408","cox6c",224.991348,293.515137,305.32901,240.939392,203.926407,243.64502,873.290039,953.281372,1324.313843,1326.155884,1110.580078,1273.541138
"ENSOMYG00000010411","plp2b",6.038755,4.046389,5.767469,3.294187,1.866119,3.15502,2.425719,3.358191,2.652378,1.773928,1.317675,0.883147
"ENSOMYG00000010413","epdr1",17.119379,22.367441,15.879069,6.623256,10.846512,19.6031,7.902326,4.293023,9.386046,2.551938,2.962791,1.291473
"ENSOMYG00000010419","",12.044879,15.510932,14.980437,15.548906,13.897583,11.517837,27.821634,34.560413,28.855005,25.233603,27.424625,22.871117
"ENSOMYG00000010423","ino80e",2.2125,4.097222,8.254167,15.522223,12.102777,8.280556,11.177083,9.813194,15.634027,5.980556,5.298611,3.727778
"ENSOMYG00000010429","tomm34",18.552916,18.899689,28.100363,38.734989,16.813118,29.040728,25.562275,1.7486,1.315531,15.138033,17.652054,2.210826
"ENSOMYG00000010431","",29.264507,34.121456,32.033737,25.682861,41.76923,34.688259,20.072874,19.886641,37.650471,10.306343,7.751687,9.835358
"ENSOMYG00000010432","",0,0.540784,0,0,0.238846,0.660658,0.233889,0.135196,0,0,0,0.152772
"ENSOMYG00000010434","neu1",6.433575,0,1.769882,0.763243,1.474911,0,1.36219,0,1.242157,0,1.567938,0.225046
"ENSOMYG00000010435","",0.086553,0.168028,0,0.518028,0.028537,3.030642,0,0,0,0,0,0.015181
"ENSOMYG00000010447","hspa1b",0.111289,1.96277,0.633707,1288.907227,4558.754395,7021.087891,1630.192383,1595.897461,2257.446289,0.454764,0.416333,0.185348
"ENSOMYG00000010457","gucy1a1",0,0.686884,0,0.671721,0,0,0,0,0.085292,0.165277,0.261183,0.111827
"ENSOMYG00000010466","",7.458907,7.902795,9.459324,10.859407,3.422612,7.892365,3.271172,4.067585,4.817272,3.606174,5.305521,3.662078
"ENSOMYG00000010470","",18.530865,72.780861,32.592594,47.194443,61.027779,43.111111,0,17.783951,20.098766,0,29.697531,0
"ENSOMYG00000010475","",7.072842,10.569402,5.930857,7.539732,7.340557,5.647403,3.560371,3.692638,6.509632,2.301857,1.821465,2.461644
"ENSOMYG00000010482","",12.286047,82.086388,69.144592,12.253542,56.533218,16.076893,14.070569,20.156912,18.959942,15.294257,13.158662,11.948259
"ENSOMYG00000010488","si:ch211-214j24.10",30.330368,27.156364,15.399861,0,15.928968,64.897705,0,0,0,22.404211,0.405844,0
"ENSOMYG00000010491","dbnlb",0.435505,0.485306,0.686522,0.740199,0.595654,1.122103,0,0.505614,0,0,0,0
"ENSOMYG00000010498","",0.935332,0.322977,0.952312,0.273121,0.108382,0.108382,0.087428,0.244581,0,0.706647,0,0
"ENSOMYG00000010499","",0.213346,0.587833,0.712453,0.112077,1.179588,0,0,0,0,0,0,0.808635
"ENSOMYG00000010500","",0,0.518519,0,0.555556,0.337037,0,0,1.094444,0.064815,0.267593,0,0
"ENSOMYG00000010502","",21.788507,28.561453,30.316839,19.451317,24.401436,22.84996,23.452515,19.136473,27.046688,20.009577,23.588587,19.54948
"ENSOMYG00000010508","timm17b",17.625479,18.766283,21.038315,19.838123,27.413794,32.450191,7.869732,7.028736,8.994253,6.178161,2.254789,4.335249
"ENSOMYG00000010512","",0.503003,0.870512,0.322987,1.222957,0.583938,0.610447,0,0,0,0,0,0
"ENSOMYG00000010518","",7.298387,15.32258,8.217742,0.854839,13.75,9.282258,0,0,0,0,0,0
"ENSOMYG00000010519","timm21",16.578629,30.818905,27.388519,23.096989,13.751094,10.837156,0.181023,4.011989,18.791031,27.779739,20.778894,22.34322
"ENSOMYG00000010522","glrx5",47.303608,46.927162,47.957794,50.157249,68.337646,50.646698,34.27774,25.987066,45.007488,33.40572,38.163376,26.533016
"ENSOMYG00000010529","",0.338147,0.558363,0.584838,5.6787,7.7858,7.367028,0,0,0,0,0,0
"ENSOMYG00000010534","CDK6",8.107951,7.878119,11.549623,3.870574,1.33314,3.013813,1.625653,1.337203,0.933836,1.609402,1.295415,1.769298
"ENSOMYG00000010539","mrpl39",0.411881,0,0,0,0,11.797685,2.724394,0,3.044911,2.49853,2.664656,2.77536
"ENSOMYG00000010542","apol",5.044035,14.441694,10.796428,11.03915,10.250786,17.730459,3.966106,2.149753,3.62918,0.749257,1.384647,0
"ENSOMYG00000010546","",0.88864,1.153478,0.952369,0,0.38709,0.414994,0,0.106168,0,0.134897,0.086521,0
"ENSOMYG00000010548","",35.445568,21.358398,35.969658,19.09795,9.422944,16.844557,3.685121,5.151185,8.330317,6.907373,7.163162,6.024354
"ENSOMYG00000010552","gpkow",4.452975,9.472169,8.28151,7.550864,3.21881,5.962892,5.719769,11.331414,11.861804,6.047665,5.202495,4.899552
"ENSOMYG00000010557","VAT1",10.15625,17.825893,13.580358,14.241816,5.104911,16.41741,3.297619,0.52381,2.436012,2.520833,1.438988,0.804315
"ENSOMYG00000010563","",82.094254,72.394836,92.525452,56.283508,8.606889,50.451408,8.188836,10.461942,9.988529,4.965558,6.654394,9.207113
"ENSOMYG00000010581","socs6a",12.657106,16.529966,16.934504,7.009418,9.327911,12.603596,1.495719,1.965753,2.047517,1.573202,1.259418,1.125856
"ENSOMYG00000010585","",0.749926,0.330159,0.392103,0.343919,0,1.500937,0,0.29001,0.875686,0,0,0.221374
"ENSOMYG00000010587","",2.432568,8.25342,7.431252,6.785338,3.741143,12.591898,1.026307,0.850228,1.914942,1.459839,1.147668,1.522974
"ENSOMYG00000010592","",24.44894,34.179192,30.484585,30.021194,13.006743,25.124277,4.621387,3.601156,10.399807,5.794798,7.241811,5.198459
"ENSOMYG00000010595","iqsec2b",3.834642,4.20773,5.134353,4.618231,2.446569,3.356552,0.887764,1.43365,1.157917,2.203803,1.02253,0.961554
"ENSOMYG00000010597","",0.333333,1.177945,0.87594,0,0.200501,0.73183,0,0.723058,0.270677,1.088972,1.385965,2.532582
"ENSOMYG00000010601","ndufs1",0.178596,0.060128,0.099334,13.048689,0.164472,0.542875,0.117196,0.108493,0.101637,0.303312,0.148959,0.066307
"ENSOMYG00000010602","ccdc18",5.068394,4.085668,3.175537,3.866947,2.241363,6.910247,2.538049,1.514472,2.594071,2.566643,2.113912,1.647059
"ENSOMYG00000010604","",0,0,0,0,1.537697,0.667771,5.3778,2.878211,3.01947,0,0,0
"ENSOMYG00000010607","",24.864079,20.346741,22.918169,28.464632,27.270458,36.575588,7.907073,5.952843,4.270458,3.486824,4.654646,5.35645
"ENSOMYG00000010609","",11.872969,15.3097,15.861153,26.218121,14.173806,26.899065,2.512555,3.489907,4.496799,1.3742,1.570655,1.988676
"ENSOMYG00000010616","scinlb",28.189991,34.731613,32.071304,23.21402,23.626205,12.879452,13.84211,14.730299,10.816496,11.734007,13.759519,12.681937
"ENSOMYG00000010618","",4.873666,8.26035,7.220231,4.099445,0.564234,2.211268,1.30303,1.743064,2.454972,2.300896,1.693555,2.564234
"ENSOMYG00000010625","",7.08397,10.793893,3.793893,0,0.793893,3.480916,0,1.038168,0,0,2,0
"ENSOMYG00000010630","",3.20785,1.893249,4.168087,3.831818,6.598775,8.866671,3.236725,3.199173,5.071882,1.841787,2.250695,1.501026
"ENSOMYG00000010631","",4.831445,8.468108,6.710531,7.544883,10.483745,14.036914,2.869263,4.052797,5.275445,1.976257,0.631433,1.811842
"ENSOMYG00000010632","chpfa",27.756193,32.489353,24.310734,42.102566,46.207737,53.04998,14.092568,17.369404,18.332029,5.514124,6.514124,7.318992
"ENSOMYG00000010643","tecra",0.333235,0,0,2.230507,1.643838,2.577867,0,0.439312,0.391436,0,0,0
"ENSOMYG00000010644","",0,1.004499,0.280976,0,0.665505,2.10266,0.148381,0,0,0,0,0
"ENSOMYG00000010646","SNORD83A",4.835165,2.901099,9,5.956044,0,1.93544,0,0,0,0.21978,0,0
"ENSOMYG00000010647","",0.165485,0.441277,0.927714,0.023621,1.493454,0.314847,0.382398,0.160271,0.085059,0,0.082636,0
"ENSOMYG00000010648","SNORD83A",7.65934,1.824176,9.307693,5,2.263736,1,0,0,0,0,0,0
"ENSOMYG00000010650","",3.73913,0,0,0,0,2.406427,1.13327,0,0.807183,0.692817,0,0.546314
"ENSOMYG00000010656","",14.986512,16.354046,18.042389,17.732178,24.394991,20.707129,11.38054,7.39499,8.078034,4.561657,2.905588,5.858381
"ENSOMYG00000010658","",0.491629,1.083655,0.360562,0.827726,0.80129,0.855881,0.028399,0,0.021299,0.021299,0.024352,0.021157
"ENSOMYG00000010662","slc66a1",12.255443,18.662191,10.201741,19.235123,15.945573,17.974237,8.915094,8.08926,11.695573,6.64151,5.85849,5.315675
"ENSOMYG00000010665","brms1lb",5.591722,12.941834,8.848993,10.340045,8.892617,8.527965,3.983222,4.305369,5.146533,1.736577,2.024609,2.784116
"ENSOMYG00000010666","",0.601098,1.008844,4.125648,6.649283,9.766088,15.538275,2.36688,1.493748,2.046966,0.070753,0.178713,0.117719
"ENSOMYG00000010669","jam2a",5.498379,13.62227,10.136169,3.226057,3.790528,0.953268,0.741971,0.415194,0.496387,3.450938,1.647859,0
"ENSOMYG00000010670","",33.076534,29.737253,19.081207,36.694908,19.473007,41.469563,17.856861,17.887047,27.479803,15.178917,17.525848,19.758276
"ENSOMYG00000010672","KCTD15",12.273203,23.82353,16.490196,11.593464,8.341176,12.398039,1.76732,1.039216,1.356863,4.3817,3.652287,1.820915
"ENSOMYG00000010673","nr1h5",116.884056,125.429611,105.608727,129.225616,52.331497,82.013107,41.542274,52.043453,61.02293,31.083956,34.133701,29.023005
"ENSOMYG00000010676","atp5pf",133.006531,157.11438,175.322433,140.532684,103.764709,119.803909,111.688454,144.107849,199.239655,201.104568,170.925919,183.795212
"ENSOMYG00000010678","gipc1",0.502852,2.627547,1.177669,6.289323,1.140994,4.709861,0.835371,1.806846,0.469438,0.497555,0,0
"ENSOMYG00000010685","",30.67662,41.135471,41.24836,29.725418,27.932629,21.729061,37.76329,35.363316,42.252731,31.118717,25.453751,26.651129
"ENSOMYG00000010687","",0,0,0,0.093107,0.763889,1.808642,0,0,0.622942,0,0,0.110597
"ENSOMYG00000010688","SNORA73",57.811111,57.686668,59.931667,87.746109,92.657494,84.217224,0,0,1.253333,0,0,0
"ENSOMYG00000010691","SNORA73",23.556053,35.188339,41.928249,51.829597,62.854816,86.632286,1.650224,0,0.085202,0,0,0.067265
"ENSOMYG00000010697","KIAA0040",13.213593,4.805825,15.009708,6.776699,1.7411,3.498382,1.563107,0.372168,3.860842,1.773463,1.446602,3.983819
"ENSOMYG00000010699","",2.515815,1.008212,43.762775,1.902068,1.64629,10.667274,95.387466,126.480843,135.699814,59.968826,64.420769,57.13747
"ENSOMYG00000010700","",0.356492,1.93508,3.481017,3.063781,2.243356,2.255885,0.3918,0.569476,1.52126,0.592255,0.8041,0.474563
"ENSOMYG00000010705","",5.436294,10.318339,7.092664,5.648649,3.355212,3.307529,2.020463,1.94112,2.269884,1.611197,1.955212,1.631853
"ENSOMYG00000010706","plvapb",8.7335,2.862351,5.028913,3.95726,3.802011,4.439975,3.786298,3.592709,7.22313,5.691389,2.852923,4.498429
"ENSOMYG00000010708","APOO",36.561413,31.361244,40.548645,37.44976,47.611641,39.472088,37.897926,32.052631,51.134769,28.299044,24.228868,26.457735
"ENSOMYG00000010712","cldn19",5.24156,6.744186,3.225806,0,2.577644,4.051763,0,0.667667,0.635409,0.316579,0.396849,0.744186
"ENSOMYG00000010716","babam1",12.531279,15.867407,18.041704,16.29397,14.415005,12.087942,11.143699,7.688123,13.775159,8.468721,8.963282,8.655938
