"Gene_ID","Gene_Symbol","SRR27553658","SRR27553659","SRR27553660","SRR27553661","SRR27553662","SRR27553663","SRR27553664","SRR27553665","SRR27553666","SRR25482874","SRR25482875","SRR25482876","SRR25482877","SRR25482878","SRR25482879","SRR25482880","SRR25482881"
"ENSOMYG00000011483","ube2n",30.515533,32.051682,1.604471,21.304905,17.549467,1.550277,2.340468,31.075911,24.689028,1.166044,10.069202,0.793652,10.681556,0.896893,10.781105,11.07542,1.368691
"ENSOMYG00000011486","dok6",0,0,0,0.4128,0,0,0.2048,0.3352,0.2352,0.896,1.8064,6.1912,3.4584,2.2816,2.8948,3.3032,2.3
"ENSOMYG00000011487","tbc1d25",3.508475,2.827119,4.152166,2.902825,2.871186,2.268173,2.709981,2.017702,1.78644,4.519397,4.829379,10.839171,10.39629,11.010546,4.164595,4.481732,2.693409
"ENSOMYG00000011488","",0.278386,0.397586,0.799698,0,0.195398,0.282912,0.872501,0.288948,0.404376,0.211618,0.096945,0.284044,0,0.449264,1.075443,1.186722,0
"ENSOMYG00000011489","tmem106ba",3.366136,2.029543,3.958723,2.856479,2.354571,2.3729,3.395675,2.998027,3.082026,2.22648,1.682616,3.125593,2.411615,2.28017,2.877367,2.093728,1.915735
"ENSOMYG00000011494","pcdh7b",0.269307,0.210801,0.30225,0.117192,0.253825,0.278128,0.387759,0.152655,0.094329,0.052385,0.054005,0.377318,0.146715,0.114671,0,0,0.147255
"ENSOMYG00000011499","rbm24a",19.290415,21.52289,33.493561,18.37196,20.671675,15.641631,23.258226,23.115164,14.014306,0,0.204578,0.424893,0,0,0,0.855508,0.427754
"ENSOMYG00000011500","tspy",1.556618,1.140845,1.077755,0.496715,0.441721,0.458782,4.961866,0.571179,0.520154,0.727613,3.978117,0.414738,4.500619,3.866275,3.530808,0.408841,0.259018
"ENSOMYG00000011501","nudt4b",23.006187,17.449257,19.615925,20.036304,26.664192,16.831684,33.052391,36.985973,22.025166,0,0,0.292904,0.938944,1.745049,0.222772,0.230198,0.410066
"ENSOMYG00000011504","",2.183264,2.42877,3.045038,2.042101,2.364282,2.683439,3.521781,5.201428,2.830914,0.086445,0.258645,1.438797,1.140571,1.568325,0.51971,0.261584,0.411481
"ENSOMYG00000011509","",7.218557,7.088431,7.794731,5.961741,6.32669,7.121879,11.192898,7.11638,7.802291,4.888889,5.437228,10.44055,12.515578,16.18465,5.323482,6.163345,4.178007
"ENSOMYG00000011512","",0.497863,0,0.42094,0.745299,0.768376,0.637179,2.776496,0.404274,0.29188,0.782479,1.044017,1.802992,2.218803,5.205983,0.663675,1.264957,0.750855
"ENSOMYG00000011514","",2.514772,1.778186,1.238299,1.338719,0.813822,1.199132,2.404153,2.847077,2.198852,0,0.705985,1.161979,3.288489,1.75344,0.346819,0.640479,0.69205
"ENSOMYG00000011519","",3.304802,1.784273,3.350383,1.627697,1.989214,1.732429,3.360473,3.064718,1.409882,1.075853,0,0.590814,0.345859,0.84064,1.91023,0.837161,0.2373
"ENSOMYG00000011525","",0,0,0,0,3.929237,0.25892,0,1.783623,4.952882,87.323692,65.48719,148.136551,118.282478,109.454483,54.620705,83.144936,65.591721
"ENSOMYG00000011527","",0,0.685383,0.87344,1.032977,0.663102,0,0,0.269162,0.487522,0,0.553476,2.518717,2.804813,1.896613,0.197861,1.024064,0
"ENSOMYG00000011535","",0.396329,0.135417,0,0.295635,0.650794,0.372024,0.257937,0.255952,0.192956,0.830853,0.133929,0.490079,0.145337,0.071429,0.53373,0.268849,0.253472
"ENSOMYG00000011540","lysmd1",2.457014,2.285068,5.402715,5.092006,2.92911,3.957768,4.963801,6.309201,2.568627,2.571644,0.512821,1.653092,2.763198,1.852187,3.294118,0.749623,1.371041
"ENSOMYG00000011544","scnm1",3.27093,2.998476,2.127041,3.219923,1.33458,1.965032,2.280612,2.643374,2.046556,0.252685,1.157638,0,1.525283,0.090172,0,0,0
"ENSOMYG00000011545","",157.435074,130.45668,112.608284,120.43277,171.886459,147.822937,156.434921,103.381783,135.169128,0.730825,2.166394,127.705681,117.077225,113.009361,42.01009,2.733289,2.400869
"ENSOMYG00000011550","",3.196789,1.859223,1.773152,2.392084,1.763443,2.587005,2.597834,1.653846,1.978342,2.289768,2.154966,4.346341,4.035848,3.348828,1.599701,3.533981,2.637229
"ENSOMYG00000011551","dctn3",12.142284,16.890781,15.360722,10.356713,14.619239,17.39028,21.675852,19.671844,12.824649,11.749499,10.903808,16.182364,22.415833,18.01503,24.586172,24.326153,18.508017
"ENSOMYG00000011554","",22.0581,22.109415,23.159882,21.054283,21.321882,26.739611,16.470737,28.006786,27.767599,8.290924,4.642918,14.877863,10.470737,13.459712,7.985581,7.304919,5.661578
"ENSOMYG00000011556","nog2",8.687107,3.556604,3.470126,3.70912,2.157233,5.658805,5.210692,9.883648,5.910378,0,1.325472,0.694969,0.654088,0.852201,0.245283,0.748428,0
"ENSOMYG00000011559","",6.46994,9.168337,9.344689,6.736473,7.623247,7.572145,11.757515,10.003006,7.344689,11.865731,9.963928,19.279558,21.485971,19.330662,11.074148,11.624249,6.782565
"ENSOMYG00000011561","",1.485271,0.405814,0.379845,1.033721,0.405426,0.803101,4.883721,0.676357,0.254651,0,0.095349,0.090698,0,0,0,0,0
"ENSOMYG00000011563","pigw",1.45825,1.527722,1.489646,2.417502,0.971944,0.629927,2.104877,1.340013,1.008684,5.05344,1.544422,4.706747,8.375418,5.637275,6.249833,6.854375,3.204409
"ENSOMYG00000011568","",2.008763,1.319125,2.39674,1.617012,1.247359,1.828869,1.230871,3.188939,1.18981,1.751419,1.28435,1.303846,2.365775,2.471389,0.621515,1.862314,0.949537
"ENSOMYG00000011569","lonrf4",2.962165,1.86495,3.887546,2.522596,2.874409,2.664214,5.598003,3.663163,3.589595,3.207304,3.028376,4.633736,3.438255,3.592223,1.408303,2.62743,1.158697
"ENSOMYG00000011574","",0.105228,0.099524,0.061123,0.097144,0.10253,0.021297,0,0.130995,0.026688,0.071718,0.041634,0.506238,0.475249,0.46316,0.060222,0.063466,0.027048
"ENSOMYG00000011575","",4.331773,3.89577,5.45273,5.304945,3.820164,3.04621,6.599505,6.750051,2.307696,0.251614,0.09645,2.367432,3.146884,4.005236,1.402622,2.349913,2.679852
"ENSOMYG00000011582","card9",1.888485,2.978788,4.004848,1.985455,2.710909,2.561212,4.095151,1.941818,2.159394,0.906667,0.92,1.092121,2.819394,2.353333,1.212727,1.652121,1.058788
"ENSOMYG00000011583","",0.623752,0.118122,0.477162,0.268536,0.472913,0.061823,0.254727,0,0,0.123646,0.055237,0.30444,0,0.602507,0,0.142979,0.257914
"ENSOMYG00000011586","",6.6,6.532,7.577333,6.549333,5.252,5.284,10.109333,8.493333,9.966666,2.513333,1.401333,2.074667,2.802667,4.622667,3.837333,4.777333,1.790667
"ENSOMYG00000011602","nmes1",0.10059,0.427095,0.337133,0.084199,0.230291,0.099482,0.255129,0.07566,0,0.222878,0.230757,0.081933,0.15236,1.117844,0.028206,0.064426,0.064458
"ENSOMYG00000011609","chrac1",18.028011,10.103642,20.540617,17.044819,13.87395,18.736694,23.047619,13.801121,15.621849,4.551821,9.439775,19.82633,12.753501,11.170868,10.913165,11.571428,8.577031
"ENSOMYG00000011613","ARL4A",12.263681,9.323383,18.238806,7.688226,7.804312,7.464345,10.620233,15.260365,9.723051,26.6534,25.85738,39.303482,46.880596,46.509121,33.814262,26.908789,34.436153
"ENSOMYG00000011623","",11.732693,19.958046,11.160656,12.172454,6.326093,9.01595,16.182056,13.780683,14.659394,0.787838,0.119226,144.274002,169.428436,0.040334,114.171074,109.902565,0
"ENSOMYG00000011632","si:dkey-184p18.2",2.578512,2.431129,3.471074,2.402204,1.81405,0.732782,5.509642,2.341598,1.899449,0.964187,1.294766,3.911846,3.807163,3.944904,2.676309,1.150138,2.056474
"ENSOMYG00000011635","",6.498674,7.297966,8.701149,5.900089,9.985853,6.735632,21.252874,11.168877,6.811671,2.465959,3.805482,3.985853,2.145889,7.416446,3.801061,3.234306,4.478338
"ENSOMYG00000011647","",36.246155,42.701923,46.724998,29.67548,26.601923,36.660576,38.404808,38.239422,40.986057,18.66827,28.152885,26.049038,40.420193,59.721634,43.072117,32.051922,28.908653
"ENSOMYG00000011648","",3.29841,2.57659,2.552023,2.915462,3.051301,2.941474,6.841763,5.010477,1.835983,4.570809,3.114162,4.013728,4.843208,9.434609,3.757948,5.625,2.86922
"ENSOMYG00000011651","",1.750433,0,0,2.010029,0,1.947815,3.443087,1.33633,1.532546,0,0.874569,1.202253,0.405802,0.759834,0.034825,0.560963,0
"ENSOMYG00000011652","",0.54553,0.6533,1.56391,0.452799,0.419382,0,1.479532,0.493734,0.230576,0.978279,0.399332,1.587302,2.203007,3.107769,2.738513,0.699248,2.022556
"ENSOMYG00000011658","",3.231025,2.542857,3.536941,3.18254,3.283983,3.057864,4.880952,3.056494,3.389899,2.092496,1.735931,5.757287,5.548052,6.860963,2.327259,2.457303,2.127706
"ENSOMYG00000011671","",0.384291,0.362051,0.401764,0.336596,0.334877,0.729445,0.683786,0.267441,1.205062,0.218106,0.230109,0.937444,0.151364,0.578043,0.798077,0.023398,0.015971
"ENSOMYG00000011672","",0.256662,0.779258,0.431133,0.249265,0.074226,0,0.338267,0.425953,0.505527,0,0,1.177633,0.547009,0,0,0,0.114006
"ENSOMYG00000011677","mrpl3",0.056119,0.094644,0.137257,0,0.106859,0.067313,0.0567,0,0.030568,0,0.04593,0.54167,0,0,0,0.107837,0
"ENSOMYG00000011679","",20.310246,18.897547,29.864357,13.098125,29.438673,17.717894,35.184704,33.356422,19.871572,71.704185,63.874458,139.535355,152.580811,143.176041,87.202019,113.189034,92.032471
"ENSOMYG00000011683","",10.587523,8.138734,9.843575,8.459032,6.921788,10.208566,13.82635,10.092645,8.995344,2.393855,1.174115,2.281192,4.624767,2.605214,1.951583,3.600093,1.89851
"ENSOMYG00000011684","",14.068387,19.469677,25.848387,19.026451,21.110968,17.327097,23.430967,22.082581,24.083426,7.92129,6.354839,20.825806,18.870968,19.899355,9.821936,11.814194,12.025806
"ENSOMYG00000011692","",1.009987,1.58427,2.228464,2.732834,6.146068,1.405743,1.220974,2.413234,3.423221,0.373283,2.129838,3.210986,3.220974,5.309613,1.935487,1.9201,1.094881
"ENSOMYG00000011718","",0.947757,2.820583,1.86705,1.293324,0.908298,1.161828,3.15645,2.082967,1.566658,3.632035,3.259921,16.058334,13.36208,5.675239,1.93786,3.931975,1.597863
"ENSOMYG00000011719","",0,0,0,0,0.215686,0,0,0.24736,0,11.6908,9.0181,16.745098,11.500754,21.879335,13.372549,16.046757,11.532429
"ENSOMYG00000011720","cdr2a",1.031685,0.472888,0.539976,0.802382,0.768273,0.711436,2.32392,1.080489,0.4364,0.773547,0.153728,0.575957,1.074538,1.114651,0.909097,0.452561,0.940854
"ENSOMYG00000011722","arl5c",4.212935,5.707463,7.074627,5.122388,5.660697,4.393532,3.389055,6.800995,4.377114,4.271642,2.321393,4.497512,2.444776,2.987065,1.698507,2.676617,2.761194
"ENSOMYG00000011732","hscb",0,0.341967,0,1.103004,0.599815,10.359909,13.662433,0.790255,1.249061,0.885321,1.663497,0.631543,0,13.646852,0.223002,2.588505,0.496009
"ENSOMYG00000011737","zgc:112271",19.310991,7.892091,15.66622,12.213137,17.154156,14.419571,29.986595,19.989277,21.034853,28.496649,27.947721,41.691689,54.33445,35.682304,38.943699,48.362602,33.313671
"ENSOMYG00000011740","mosmoa",3.20709,3.751866,7.123134,2.077425,3.110075,3.501866,4.351679,8.472015,2.002799,6.5625,4.296642,10.801306,5.445896,10.61847,14.059702,9.663246,3.776119
"ENSOMYG00000011743","",4.238665,2.414674,3.507214,1.425392,1.846043,1.055647,4.233924,1.581822,1.26958,1.821311,1.919827,5.30235,8.238253,5.835326,2.370569,3.757729,4.512503
"ENSOMYG00000011749","",0,0,0.041665,0.007747,0.208033,0.03253,0.637199,0.184619,0.53802,0.558206,0.27257,1.860903,1.013614,2.726771,0.032849,0.017614,0.898268
"ENSOMYG00000011753","",20.274628,15.208955,20.377611,12.270149,16.377611,17.149254,14.443284,20.788059,23.019403,2.598507,0,4.90597,2.471642,2.146269,1.519403,0,1.132836
"ENSOMYG00000011754","",2.299709,0.237633,0.566925,0.662464,0.499515,0.984966,4.580504,0.559651,0.522308,4.843356,4.224539,6.192047,11.36906,13.227934,4.979146,5.516004,7.353055
"ENSOMYG00000011755","mmaa",5.05573,3.755495,4.273548,3.908163,4.368917,3.156986,5.990581,4.450157,4.244113,8.192307,5.606358,21.065149,18.176216,21.169153,12.230769,10.449372,6.406986
"ENSOMYG00000011763","",0.379463,0.132701,0,0.301738,0.11248,0,0,0.045972,0,0,0.042496,1.108057,2.259558,0.88357,0,0.041706,0.091469
"ENSOMYG00000011775","",1.334802,0.817915,1.374449,1.363069,1.374449,1.103891,1.829295,2.740088,2.376652,0.110132,1.701542,3.853524,3.087004,3.717695,3.060573,1.393906,0.723935
"ENSOMYG00000011777","",2.604559,1.066857,2.266769,1.054435,1.248502,1.804253,3.581773,2.541221,1.357299,2.051589,1.291977,2.06598,2.250804,1.494265,1.419553,0.802454,1.119684
"ENSOMYG00000011778","",2.099237,1.007634,1.358779,0.099237,1.091603,2.419847,1.641221,0.923664,0.274809,1,0,3.778626,4.740458,4.61832,1.89313,0.717557,0.358779
"ENSOMYG00000011783","",0.06237,0.028452,0,0.009846,0.011473,0,0.062578,0.04564,0,0.198333,0.047392,0.201275,0.550034,0.402051,0.024948,0.065916,0.042553
"ENSOMYG00000011785","nfil3-5",21.90942,6.836957,16.724939,24.803743,25.11866,22.143721,17.84692,12.08907,7.759662,7.025665,7.279891,16.384058,15.386775,18.623491,15.871678,17.551329,16.231583
"ENSOMYG00000011786","grnb",7.815891,7.106202,8.767055,5.868217,8.893217,5.784496,8.132558,9.39186,7.363566,9.64031,9.977519,14.953488,17.36783,20.020929,12.203876,8.036821,9.846318
"ENSOMYG00000011790","ctsk",26.159258,17.877092,29.367678,17.234049,20.805178,19.248692,40.757061,24.396706,19.06407,6.475942,7.019875,7.361402,5.478034,10.275105,6.797594,8.275105,6.273013
"ENSOMYG00000011791","znf827",1.192725,2.363072,1.995268,1.0903,1.626676,1.500296,2.349073,2.158813,1.166009,4.465891,3.827681,14.469933,12.571569,15.325414,8.576006,5.851143,6.45485
"ENSOMYG00000011798","",5.607224,8.225834,11.048496,7.600307,12.722427,20.624979,33.444286,5.492267,9.35866,4.602591,6.201869,9.575393,6.944183,9.717893,8.670847,6.391689,6.300376
"ENSOMYG00000011800","arf2b",35.46233,29.368721,35.234016,18.301371,26.312786,29.195206,36.36758,32.772831,19.818493,35.968037,30.301371,54.447487,72.716896,84.307076,25.187214,40.541096,29.621004
"ENSOMYG00000011804","spty2d1",1.104766,0.977109,1.240187,0.839932,1.006069,0.726585,2.587248,0.819559,0,0,1.836431,0,2.711547,0,0,0.390907,0
"ENSOMYG00000011819","enc3",6.308402,2.900102,7.650103,4.500512,3.821209,3.836066,5.339139,4.644467,2.858094,0.926742,1.320697,0.998975,4.28791,3.346312,2.86834,1.868852,1.936988
"ENSOMYG00000011830","",1.482586,127.012573,26.607861,201.386795,1073.766846,230.29718,0,264.706299,0,126.852928,464.996552,0,0,0,0,1048.482422,0
"ENSOMYG00000011837","arhgef18b",0.332271,0.473288,0.733876,0.332002,0.280238,0.336448,0.702231,0.218295,0.930966,0.04185,0.737364,2.130709,0.222508,1.302959,0.420162,0.249621,0.208046
"ENSOMYG00000011838","tlr18",0.139053,0,0.195636,0,0,0,0.258136,0.262204,0.110947,0.107249,0.279956,0,0.623151,0.180473,0.08358,0,0.316198
"ENSOMYG00000011840","hmmr",0.338292,0.262182,0.29862,0.545479,0.599612,0.608452,1.882048,0.267572,0.527598,0.056921,0.182837,0,0.096162,0,0,0,0.324925
"ENSOMYG00000011843","atf7ip",0,0.180098,0.736522,0,0,0.234693,0.95886,0,0.945677,0.266602,0,2.419303,0.238621,0,0,1.169437,0.965094
"ENSOMYG00000011849","MFSD4B",2.394838,1.930964,2.261353,2.14165,1.576384,1.94793,3.317829,3.277522,1.992217,0.524343,0.962477,1.988155,2.042562,2.879076,0.928833,1.054772,1.045287
"ENSOMYG00000011850","s100a1",1.5168,1.1952,2.1632,1.0656,1.3248,0,5.1648,2.848,1.7776,1.4624,0,2.3104,1.2784,0.856,2.0528,1.4736,0
"ENSOMYG00000011856","ADAMTS1",2.81867,2.920074,3.819703,1.760843,1.637959,1.249897,1.95663,3.439281,2.163982,1.684428,1.144568,1.768691,2.38641,2.360595,1.433292,1.455803,1.320322
"ENSOMYG00000011857","SLC16A10",2.385863,1.114138,2.723411,1.892348,2.230221,0.784695,2.64332,2.567445,1.639429,14.672828,10.503891,20.27367,20.658884,24.766537,15.184176,10.184176,9.472763
"ENSOMYG00000011861","",0.080572,0,0,0,0,0.07193,0.062963,0.118584,0,0.012086,0.116504,0.003119,0.365108,0.457507,0.029045,0.053022,0.062378
"ENSOMYG00000011868","",1.920256,0.795905,0.934577,0.069716,0.531101,0.734083,0.805794,0.99429,0.846685,0.545196,0.583317,0.199522,0.398893,0.901083,0.583868,0.350397,1.898916
"ENSOMYG00000011872","ednraa",17.444601,18.538744,30.147615,13.623072,14.696354,12.40305,12.407609,19.088709,10.726157,6.752454,7.19425,9.484221,15.043829,10.079594,6.997195,4.129734,4.783134
"ENSOMYG00000011874","",7.781937,4.86631,9.749257,6.75104,7.044563,6.787879,9.723707,8.625074,7.183601,5.900178,3.225787,5.45514,8.153892,9.918004,8.122401,5.440285,6.016637
"ENSOMYG00000011879","ADAMTS5",3.662513,5.784354,6.955694,4.224299,4.843544,4.55071,3.152648,4.262028,1.920042,0.312911,0.143648,0.183454,0.929041,0.502942,0.291104,0,0.167878
"ENSOMYG00000011895","hnrnph1",27.4904,25.553005,32.495617,25.749374,23.833681,26.236853,33.705654,26.234976,21.754068,8.361227,5.496452,14.907346,16.099958,17.939692,10.203672,7.527546,7.959933
"ENSOMYG00000011898","",1.775,0.5,10.3,3.083333,3.866667,2.966667,4.35,0,5.166667,18.716665,23.950001,46.950001,34.575001,43.558334,21.4,30.066664,29.075001
"ENSOMYG00000011899","",101.097389,29.096228,23.279261,25.532856,23.025557,23.402393,197.722778,24.46401,20.726364,36.543564,26.298763,45.570332,55.036613,56.999981,41.736389,43.582912,31.576559
"ENSOMYG00000011900","",1.132378,0.452782,0.704047,1.011804,0,1.3457,1.637437,1.911467,1.108769,0.500843,1.607083,3.148398,0.386172,2.176223,0.509275,0,0.423272
"ENSOMYG00000011904","tmed1a",5.334052,1.649425,6.350574,2.377155,5.348779,1.770833,4.975574,10.886495,5.185483,3.216954,2.381465,2.80819,3.49569,5.214799,3.828305,1.758621,2.805316
"ENSOMYG00000011907","serbp1a",124.764091,149.191254,159.781693,150.582306,151.46637,151.375229,211.574631,189.24968,170.313538,24.406286,28.31794,38.519466,42.055794,56.878147,32.334911,36.660992,27.406622
"ENSOMYG00000011908","ptgesl",42.012489,36.006031,35.288113,28.382429,28.450905,32.408268,40.469421,45.739449,35.095177,11.511628,7.626184,16.152454,15.861326,25.135229,11.349698,16.814816,11.555125
"ENSOMYG00000011916","rpl19",1557.579346,1555.924316,1820.793213,1757.873535,2049.575928,1880.119263,2428.895996,2263.042725,2251.834473,2274.038086,2247.915527,3466.95752,3760.936768,3794.80249,2471.379639,2798.1875,2435.674561
"ENSOMYG00000011917","spring1",11.333333,9.828333,10.855,11.201667,9.586667,11.4375,7.72,8.21,5.798333,5.903333,7.001667,14.156667,10.608334,16.395,8.735,7.855,10.224167
"ENSOMYG00000011919","pik3c3",0.621405,0.783278,1.646488,0.382609,1.258194,0.331104,0,1.020736,0.815385,1.525753,1.241472,5.356856,2.516388,6.923077,3.794983,0,1.22408
"ENSOMYG00000011921","n6amt1",0.94824,0,1.055901,0.315735,0.464803,0.333333,0.524845,0,1.590062,1.885093,1.412008,5.806936,4.210145,5.68323,3.249482,0.620083,3.862319
"ENSOMYG00000011922","",2.124356,0.265637,1.663723,0.220751,1.009566,0.864606,2.710081,1.290655,1.323032,3.016924,0.977189,6.635762,5.064018,4.011037,1.676968,2.749816,3.280353
"ENSOMYG00000011923","",25.203623,18.769987,23.397526,12.963488,19.258614,21.257193,25.904373,24.032022,16.118351,13.504748,13.946532,22.191364,24.031693,20.871025,16.600595,18.693684,14.953717
"ENSOMYG00000011929","tnfsf14",0,0.47954,0,0.263427,0.705882,0.363171,0,0,0.360614,1.966752,1.657289,8.248082,8.065217,5.411125,2.675831,2.257033,2.93734
"ENSOMYG00000011943","ppap2d",23.167543,15.806579,23.75351,14.194736,20.055702,16.460526,17.57193,12.842544,16.582895,70.477196,63.982895,120.253807,130.394302,176.003067,57.266666,78.066666,59.649857
"ENSOMYG00000011946","st8sia6",30.201042,24.974413,34.62138,32.889339,32.37775,30.404404,35.059677,49.705299,32.063732,52.325413,56.665413,104.052811,108.153824,125.055618,64.339035,84.764481,71.382095
"ENSOMYG00000011956","yrdc",3.369549,1.62306,1.172949,2.859571,1.611973,1.912786,5.252772,1.875092,1.784183,3.022173,1.612713,3.953437,6.277162,6.767554,3.929786,4.988914,4.620842
"ENSOMYG00000011957","AMD1",10.072561,3.73904,6.488589,5.004414,2.652185,1.532961,16.381783,10.339947,12.83397,10.815297,12.544805,18.208849,10.284132,13.070065,19.79458,14.023292,11.267884
"ENSOMYG00000011959","",0.307163,0.413223,1.312672,0.183884,0.305096,0.146006,0.401515,0.149371,0.196281,0.126033,0.572314,0.139118,1.857438,0,0,0.496556,0.113636
"ENSOMYG00000011962","si:ch211-93g23.2",0,0.314545,0.418182,0,4.308182,0,0.250909,2.289697,1.754545,101.209091,58.476971,205.54184,179.318176,222.013123,103.839996,76.016365,93.554108
"ENSOMYG00000011964","L3MBTL4",2.336075,2.04842,2.538207,2.799441,3.544924,2.067907,4.933172,3.09709,2.270005,2.944721,1.396336,4.216232,2.081644,6.815332,1.731263,1.224322,1.348685
"ENSOMYG00000011965","atxn1a",4.351882,4.25185,5.032165,3.340625,3.106465,3.068511,4.691862,3.37504,2.717273,6.707623,5.981345,13.08395,13.659376,17.446768,4.49212,4.62689,4.906401
"ENSOMYG00000011966","",6.415978,4.855831,5.989899,8.067952,6.599633,6.615703,9.093231,8.015611,8.137774,3.137741,4.400367,9.251607,7.873278,11.294765,2.959596,5.316345,4.237833
"ENSOMYG00000011968","gar1",6.739766,16.290205,18.567251,14.188597,9.581871,11.472222,16.616959,18.397661,16.207602,12.154971,8.374269,16.480993,38.961987,32.472221,17.09503,14.223684,18.913742
"ENSOMYG00000011969","emp1",8.069241,10.0625,11.593137,8.095588,12.053308,11.814339,14.140931,12.450368,10.04473,0,0,0.965686,0,1.252451,0.732843,2.193627,1.084559
"ENSOMYG00000011979","",5.181435,2.835443,6.540084,1.439873,7.911392,6.407173,6.231013,4.089663,3.71097,6.708861,2.904008,11.54114,12.763298,9.026371,10.22943,6.910865,4.424051
"ENSOMYG00000011993","pik3ip1",34.130932,38.892796,44.502636,39.951229,33.612476,29.777679,21.530315,21.330843,25.377417,0.843585,1.27065,4.177505,2.498243,2.286468,0.751318,0.806678,1.86775
